source_bus,model_bus,zone,mapping_kind,allocation_anchor_source_bus,source_path_impedance_distance_pu,source_base_kv,is_external_boundary_proxy
964,56,A,assumed_same_zone_source_distance_aggregation,284,0.0284599066593403,115,0
965,56,A,assumed_same_zone_source_distance_aggregation,284,0.0128304902813513,115,0
966,56,A,assumed_same_zone_source_distance_aggregation,284,0.0128717201104122,115,0
967,56,A,assumed_same_zone_source_distance_aggregation,1445,0.00945435811778021,115,0
968,59,A,assumed_same_zone_source_distance_aggregation,1561,0.0551251127843583,115,0
969,59,A,assumed_same_zone_source_distance_aggregation,1561,0.0552803545313209,115,0
970,59,A,assumed_same_zone_source_distance_aggregation,1561,0.0548680135817146,115,0
971,59,A,assumed_same_zone_source_distance_aggregation,1561,0.0479457871194781,115,0
972,59,A,assumed_same_zone_source_distance_aggregation,1561,0.042110270834661,115,0
973,59,A,assumed_same_zone_source_distance_aggregation,1561,0.0430270474435041,115,0
974,56,A,assumed_same_zone_source_distance_aggregation,1445,0.0346085191195047,115,0
975,56,A,assumed_same_zone_source_distance_aggregation,1445,0.0343490619883381,115,0
976,58,A,assumed_same_zone_source_distance_aggregation,1246,0.0135433563048456,230,0
977,58,A,assumed_same_zone_source_distance_aggregation,1246,0.0135235091599777,230,0
978,59,A,assumed_same_zone_source_distance_aggregation,1561,0.0364420265627476,115,0
979,59,A,assumed_same_zone_source_distance_aggregation,1561,0.0362358772489366,115,0
980,56,A,assumed_same_zone_source_distance_aggregation,41,0.0318652538747502,115,0
981,57,A,assumed_same_zone_source_distance_aggregation,1566,0.0393938028121175,115,0
982,56,A,assumed_same_zone_source_distance_aggregation,41,0.0240747990327594,115,0
983,56,A,assumed_same_zone_source_distance_aggregation,41,0.0244361960610029,115,0
984,57,A,assumed_same_zone_source_distance_aggregation,1566,0.0241475382651798,115,0
985,57,A,assumed_same_zone_source_distance_aggregation,1566,0.023601824446972,115,0
986,56,A,assumed_same_zone_source_distance_aggregation,41,0.031523295525341,115,0
987,56,A,assumed_same_zone_source_distance_aggregation,284,0.0201261390360851,115,0
988,20988,D,exact_source_region,988,0,115,0
989,20989,D,exact_source_region,989,0,115,0
990,20990,F,exact_source_region,990,0,115,0
991,20991,F,exact_source_region,991,0,115,0
992,20992,F,exact_source_region,992,0,115,0
993,20993,D,exact_source_region,993,0,230,0
994,20994,K,exact_source_region,994,0,69,0
995,20995,K,exact_source_region,995,0,69,0
996,20996,K,exact_source_region,996,0,69,0
997,20997,K,exact_source_region,997,0,69,0
998,20998,K,exact_source_region,998,0,69,0
999,20999,K,exact_source_region,999,0,69,0
1000,61,A,assumed_same_zone_source_distance_aggregation,1573,0.0831096870207864,115,0
1001,21001,E,exact_source_region,1001,0,115,0
1002,21002,E,exact_source_region,1002,0,115,0
1003,21003,E,exact_source_region,1003,0,115,0
1004,21004,E,exact_source_region,1004,0,115,0
1005,21005,E,exact_source_region,1005,0,115,0
1006,21006,E,exact_source_region,1006,0,115,0
1007,21007,E,exact_source_region,1007,0,115,0
1008,21008,E,exact_source_region,1008,0,115,0
1009,21009,E,exact_source_region,1009,0,115,0
1010,21010,E,exact_source_region,1010,0,115,0
1011,21011,E,exact_source_region,1011,0,115,0
1012,21012,E,exact_source_region,1012,0,115,0
1013,21013,E,exact_source_region,1013,0,115,0
1014,21014,E,exact_source_region,1014,0,115,0
1015,21015,E,exact_source_region,1015,0,115,0
1016,21016,E,exact_source_region,1016,0,115,0
1017,21017,E,exact_source_region,1017,0,115,0
1018,21018,E,exact_source_region,1018,0,115,0
1019,21019,E,exact_source_region,1019,0,115,0
1020,21020,E,exact_source_region,1020,0,115,0
1021,21021,E,exact_source_region,1021,0,115,0
1022,21022,E,exact_source_region,1022,0,115,0
1023,21023,E,exact_source_region,1023,0,115,0
1024,21024,E,exact_source_region,1024,0,115,0
1025,21025,E,exact_source_region,1025,0,115,0
1026,21026,E,exact_source_region,1026,0,115,0
1027,21027,E,exact_source_region,1027,0,115,0
1028,21028,E,exact_source_region,1028,0,115,0
1029,21029,E,exact_source_region,1029,0,115,0
1030,21030,E,exact_source_region,1030,0,115,0
1031,21031,E,exact_source_region,1031,0,115,0
1032,21032,E,exact_source_region,1032,0,115,0
1033,21033,E,exact_source_region,1033,0,115,0
1034,21034,E,exact_source_region,1034,0,115,0
1035,21035,E,exact_source_region,1035,0,115,0
1036,21036,E,exact_source_region,1036,0,115,0
1037,21037,E,exact_source_region,1037,0,115,0
1038,21038,E,exact_source_region,1038,0,115,0
1039,21039,E,exact_source_region,1039,0,115,0
1040,21040,E,exact_source_region,1040,0,115,0
1041,21041,E,exact_source_region,1041,0,115,0
1042,21042,E,exact_source_region,1042,0,115,0
1043,21043,E,exact_source_region,1043,0,115,0
1044,21044,E,exact_source_region,1044,0,115,0
1045,21045,E,exact_source_region,1045,0,115,0
1046,21046,E,exact_source_region,1046,0,115,0
1047,21047,E,exact_source_region,1047,0,115,0
1048,21048,E,exact_source_region,1048,0,115,0
1049,21049,E,exact_source_region,1049,0,115,0
1050,21050,E,exact_source_region,1050,0,115,0
1051,21051,E,exact_source_region,1051,0,115,0
1052,21052,E,exact_source_region,1052,0,115,0
1053,21053,E,exact_source_region,1053,0,115,0
1054,21054,E,exact_source_region,1054,0,115,0
1055,21055,E,exact_source_region,1055,0,115,0
1056,72,C,assumed_same_zone_same_kV_boundary_aggregation,1473,0.120856646526717,115,0
1057,72,C,assumed_same_zone_source_distance_aggregation,1473,0.0557629994261392,115,0
1058,72,C,assumed_same_zone_source_distance_aggregation,1473,0.0589524351129026,115,0
1059,72,C,assumed_same_zone_source_distance_aggregation,1473,0.0789858349073419,115,0
1060,72,C,assumed_same_zone_source_distance_aggregation,339,0.0237352368248694,115,0
1061,68,C,assumed_same_zone_source_distance_aggregation,27,0.0215524151675475,115,0
1062,68,C,assumed_same_zone_source_distance_aggregation,27,0.0319647571990248,115,0
1063,68,C,assumed_same_zone_source_distance_aggregation,27,0.0319671150647171,115,0
1064,68,C,assumed_same_zone_source_distance_aggregation,27,0.0308223912331452,115,0
1065,68,C,assumed_same_zone_source_distance_aggregation,27,0.0307932326174508,115,0
1066,68,C,assumed_same_zone_source_distance_aggregation,27,0.0202887183640845,115,0
1067,68,C,assumed_same_zone_source_distance_aggregation,27,0.0201844607786777,115,0
1068,68,C,assumed_same_zone_source_distance_aggregation,27,0.000308058436014987,115,0
1069,68,C,assumed_same_zone_source_distance_aggregation,27,0.00140919421329225,115,0
1070,68,C,assumed_same_zone_source_distance_aggregation,27,0.00139946418317869,115,0
1071,68,C,assumed_same_zone_source_distance_aggregation,27,0.0353385526353347,115,0
1072,68,C,assumed_same_zone_source_distance_aggregation,27,0.0354233706560931,115,0
1073,68,C,assumed_same_zone_source_distance_aggregation,27,0.0446303177803428,115,0
1074,68,C,assumed_same_zone_source_distance_aggregation,27,0.0434467215654114,115,0
1075,68,C,assumed_same_zone_source_distance_aggregation,27,0.00333257049168839,115,0
1076,68,C,assumed_same_zone_source_distance_aggregation,27,0.0434587920422133,115,0
1077,68,C,assumed_same_zone_source_distance_aggregation,27,0.0434054917859507,115,0
1078,51,C,assumed_same_zone_source_distance_aggregation,1553,0.0386104382167468,115,0
1079,51,C,assumed_same_zone_source_distance_aggregation,1553,0.0390325173272442,115,0
1080,51,C,assumed_same_zone_source_distance_aggregation,1553,0.0537960399499676,115,0
1081,68,C,assumed_same_zone_source_distance_aggregation,27,0.0472448931023928,115,0
1082,51,C,assumed_same_zone_source_distance_aggregation,1553,0.0931680547350821,115,0
1083,51,C,assumed_same_zone_source_distance_aggregation,1553,0.0930346455356151,115,0
1084,68,C,assumed_same_zone_source_distance_aggregation,1460,0.123058917047408,115,0
1085,68,C,assumed_same_zone_source_distance_aggregation,1460,0.123449429870823,115,0
1086,51,C,assumed_same_zone_source_distance_aggregation,1553,0.10651279439065,115,0
1087,68,C,assumed_same_zone_source_distance_aggregation,1460,0.104014482164745,115,0
1088,51,C,assumed_same_zone_source_distance_aggregation,1553,0.0573032468158368,115,0
1089,51,C,assumed_same_zone_source_distance_aggregation,1553,0.0576646535440069,115,0
1090,51,C,assumed_same_zone_source_distance_aggregation,1553,0.0974272092160028,115,0
1091,51,C,assumed_same_zone_source_distance_aggregation,1553,0.0962871599360059,115,0
1092,51,C,assumed_same_zone_source_distance_aggregation,1553,0.00162505384526175,115,0
1093,51,C,assumed_same_zone_source_distance_aggregation,1553,0.023148295833603,115,0
1094,51,C,assumed_same_zone_source_distance_aggregation,1553,0.0230463966814771,115,0
1095,51,C,assumed_same_zone_source_distance_aggregation,1553,0.0515961182458721,115,0
1096,51,C,assumed_same_zone_source_distance_aggregation,1553,0.051443269748771,115,0
1097,51,C,assumed_same_zone_source_distance_aggregation,1553,0.0155446003486741,115,0
1098,51,C,assumed_same_zone_source_distance_aggregation,1553,0.0155761099122984,115,0
1099,51,C,assumed_same_zone_source_distance_aggregation,1553,0.0266360610279535,115,0
1100,50,C,assumed_same_zone_source_distance_aggregation,34,0.0623602207742118,115,0
1101,50,C,assumed_same_zone_source_distance_aggregation,34,0.0631533221270894,115,0
1102,51,C,assumed_same_zone_source_distance_aggregation,1553,0.0389305555499829,115,0
1103,68,C,assumed_same_zone_source_distance_aggregation,24,0.0486735023145334,115,0
1104,68,C,assumed_same_zone_source_distance_aggregation,24,0.0625930497209687,115,0
1105,51,C,assumed_same_zone_source_distance_aggregation,1553,0.0305361228711177,115,0
1106,61,A,assumed_same_zone_source_distance_aggregation,1330,0.0690520507286981,115,0
1107,61,A,assumed_same_zone_source_distance_aggregation,1330,0.0688579503471711,115,0
1108,61,A,assumed_same_zone_source_distance_aggregation,1330,0.0688264404452445,115,0
1109,57,A,assumed_same_zone_source_distance_aggregation,37,0.132224647737666,115,0
1110,57,A,assumed_same_zone_source_distance_aggregation,37,0.0966387279991459,115,0
1111,57,A,assumed_same_zone_source_distance_aggregation,37,0.0881812759321381,115,0
1112,59,A,assumed_same_zone_source_distance_aggregation,1561,0.00979389605825996,115,0
1113,56,A,assumed_same_zone_source_distance_aggregation,41,0.0388068729430664,115,0
1114,56,A,assumed_same_zone_source_distance_aggregation,41,0.0392919565670836,115,0
1115,53,B,assumed_same_zone_source_distance_aggregation,95,0.0485595335232494,115,0
1116,61,A,assumed_same_zone_source_distance_aggregation,1330,0.0176329010696279,115,0
1117,56,A,assumed_same_zone_source_distance_aggregation,138,6.08276253029822e-05,230,0
1118,57,A,assumed_same_zone_source_distance_aggregation,37,0.25324624061579,115,0
1119,57,A,assumed_same_zone_source_distance_aggregation,37,0.135714762652949,115,0
1120,57,A,assumed_same_zone_source_distance_aggregation,37,0.136064077767119,115,0
1121,57,A,assumed_same_zone_source_distance_aggregation,37,0.13584582602242,115,0
1122,57,A,assumed_same_zone_source_distance_aggregation,37,0.157485389828815,115,0
1123,53,B,assumed_same_zone_source_distance_aggregation,95,0.00609998453836262,115,0
1124,53,B,assumed_same_zone_source_distance_aggregation,95,0.467528010068749,115,0
1125,53,B,assumed_same_zone_source_distance_aggregation,250,0.176467418629005,115,0
1126,53,B,assumed_same_zone_source_distance_aggregation,250,0.176610596839638,115,0
1127,53,B,assumed_same_zone_source_distance_aggregation,250,0.15924446352475,115,0
1128,53,B,assumed_same_zone_source_distance_aggregation,250,0.159387594865861,115,0
1129,21129,J,exact_source_region,1129,0,345,0
1130,21130,J,exact_source_region,1130,0,345,0
1131,21131,J,exact_source_region,1131,0,138,0
1132,21132,J,exact_source_region,1132,0,345,1
1133,21133,J,exact_source_region,1133,0,138,0
1134,21134,J,exact_source_region,1134,0,345,0
1135,21135,J,exact_source_region,1135,0,138,0
1136,21136,J,exact_source_region,1136,0,345,1
1137,21137,K,exact_source_region,1137,0,138,0
1138,21138,K,exact_source_region,1138,0,69,0
1139,21139,K,exact_source_region,1139,0,138,0
1140,21140,K,exact_source_region,1140,0,138,0
1141,21141,K,exact_source_region,1141,0,138,0
1142,21142,K,exact_source_region,1142,0,69,0
1143,21143,K,exact_source_region,1143,0,138,0
1144,21144,K,exact_source_region,1144,0,138,0
1145,21145,K,exact_source_region,1145,0,69,0
1146,21146,K,exact_source_region,1146,0,69,0
1147,21147,K,exact_source_region,1147,0,138,0
1148,21148,K,exact_source_region,1148,0,138,1
1149,21149,K,exact_source_region,1149,0,138,0
1150,21150,K,exact_source_region,1150,0,69,0
1151,21151,K,exact_source_region,1151,0,69,0
1152,21152,K,exact_source_region,1152,0,69,0
1153,21153,K,exact_source_region,1153,0,69,0
1154,21154,K,exact_source_region,1154,0,138,0
1155,21155,K,exact_source_region,1155,0,69,0
1156,21156,K,exact_source_region,1156,0,69,0
1157,21157,K,exact_source_region,1157,0,138,0
1158,21158,K,exact_source_region,1158,0,69,0
1159,21159,K,exact_source_region,1159,0,69,0
1160,21160,K,exact_source_region,1160,0,138,0
1161,21161,K,exact_source_region,1161,0,69,0
1162,21162,K,exact_source_region,1162,0,69,0
1163,21163,K,exact_source_region,1163,0,69,0
1164,21164,K,exact_source_region,1164,0,138,0
1165,21165,K,exact_source_region,1165,0,138,0
1166,21166,K,exact_source_region,1166,0,138,0
1167,21167,K,exact_source_region,1167,0,69,0
1168,21168,K,exact_source_region,1168,0,69,0
1169,21169,K,exact_source_region,1169,0,69,0
1170,21170,K,exact_source_region,1170,0,138,0
1171,68,C,assumed_same_zone_source_distance_aggregation,1568,0.03398265734165,115,0
1172,68,C,assumed_same_zone_source_distance_aggregation,1172,0,115,0
1173,72,C,assumed_same_zone_source_distance_aggregation,1173,0,115,0
1174,50,C,assumed_same_zone_source_distance_aggregation,34,0.0499202440299734,115,0
1175,50,C,assumed_same_zone_source_distance_aggregation,34,0.0507012689975641,115,0
1176,50,C,assumed_same_zone_source_distance_aggregation,34,0.0506503125199112,115,0
1177,50,C,assumed_same_zone_source_distance_aggregation,34,0.0507425079644841,115,0
1178,50,C,assumed_same_zone_source_distance_aggregation,34,0.00415716249381715,115,0
1179,50,C,assumed_same_zone_source_distance_aggregation,34,0.0041159324581436,115,0
1180,68,C,assumed_same_zone_source_distance_aggregation,1181,0.00029833566073426,115,0
1181,68,C,assumed_same_zone_source_distance_aggregation,1181,0,115,0
1182,68,C,assumed_same_zone_source_distance_aggregation,1181,0.00970171634299828,115,0
1183,68,C,assumed_same_zone_source_distance_aggregation,1181,0.0101649713588839,115,0
1184,50,C,assumed_same_zone_source_distance_aggregation,34,0.01625769921591,115,0
1185,50,C,assumed_same_zone_source_distance_aggregation,34,0.0320084484044406,115,0
1186,50,C,assumed_same_zone_source_distance_aggregation,34,0.0322146036857215,115,0
1187,50,C,assumed_same_zone_source_distance_aggregation,34,0.0379361506793239,115,0
1188,50,C,assumed_same_zone_source_distance_aggregation,34,0.051618059791293,115,0
1189,50,C,assumed_same_zone_source_distance_aggregation,34,0.0535002128137648,115,0
1190,68,C,assumed_same_zone_source_distance_aggregation,575,0.0105846381422519,115,0
1191,68,C,assumed_same_zone_source_distance_aggregation,575,0.00496734341970084,115,0
1192,68,C,assumed_same_zone_source_distance_aggregation,575,0.00257099202643649,115,0
1193,21193,E,exact_source_region,1193,0,115,0
1194,21194,E,exact_source_region,1194,0,115,0
1195,21195,E,exact_source_region,1195,0,115,0
1196,21196,E,exact_source_region,1196,0,115,0
1197,21197,E,exact_source_region,1197,0,115,0
1198,21198,E,exact_source_region,1198,0,115,0
1199,21199,E,exact_source_region,1199,0,115,0
1200,21200,E,exact_source_region,1200,0,115,0
1201,21201,E,exact_source_region,1201,0,115,0
1202,21202,E,exact_source_region,1202,0,115,0
1203,21203,E,exact_source_region,1203,0,115,0
1204,21204,F,exact_source_region,1204,0,69,0
1205,21205,E,exact_source_region,1205,0,115,0
1206,21206,E,exact_source_region,1206,0,115,0
1207,21207,E,exact_source_region,1207,0,115,0
1208,21208,F,exact_source_region,1208,0,115,0
1209,21209,E,exact_source_region,1209,0,115,0
1210,21210,G,exact_source_region,1210,0,69,0
1211,21211,G,exact_source_region,1211,0,115,0
1212,21212,G,exact_source_region,1212,0,115,0
1213,21213,F,exact_source_region,1213,0,115,0
1214,21214,F,exact_source_region,1214,0,115,0
1215,21215,E,exact_source_region,1215,0,115,0
1216,21216,E,exact_source_region,1216,0,115,0
1217,21217,E,exact_source_region,1217,0,115,0
1218,68,C,assumed_same_zone_source_distance_aggregation,1172,0.091730267691246,115,0
1219,66,C,assumed_same_zone_source_distance_aggregation,1244,0.0650836078587368,230,0
1220,21220,E,exact_source_region,1220,0,230,0
1221,21221,E,exact_source_region,1221,0,230,0
1222,21222,E,exact_source_region,1222,0,345,0
1223,21223,E,exact_source_region,1223,0,115,0
1224,21224,G,exact_source_region,1224,0,69,0
1225,21225,G,exact_source_region,1225,0,69,0
1226,21226,G,exact_source_region,1226,0,69,0
1227,21227,F,exact_source_region,1227,0,345,0
1228,21228,E,exact_source_region,1228,0,345,0
1229,21229,E,exact_source_region,1229,0,115,0
1230,21230,E,exact_source_region,1230,0,230,0
1231,21231,E,exact_source_region,1231,0,765,1
1232,21232,E,exact_source_region,1232,0,230,0
1233,21233,E,exact_source_region,1233,0,345,0
1234,53,B,assumed_same_zone_source_distance_aggregation,250,0.123317081029633,345,0
1235,53,B,assumed_same_zone_source_distance_aggregation,250,0.114538556096593,345,0
1236,50,C,assumed_same_zone_source_distance_aggregation,1240,0.0114147032289821,345,0
1237,50,C,assumed_same_zone_same_kV_boundary_aggregation,1237,0,345,0
1238,50,C,assumed_same_zone_same_kV_boundary_aggregation,1240,0.00437964814746351,345,0
1239,50,C,assumed_same_zone_source_distance_aggregation,1240,0.000240831891575846,345,0
1240,50,C,assumed_same_zone_source_distance_aggregation,1240,0,345,0
1241,50,C,assumed_same_zone_source_distance_aggregation,358,0.000190262975904405,345,0
1242,50,C,assumed_same_zone_same_kV_boundary_aggregation,1240,0.000431045241245046,345,0
1243,50,C,assumed_same_zone_source_distance_aggregation,1237,0.0115749773583768,345,0
1244,66,C,assumed_same_zone_source_distance_aggregation,1244,0,345,0
1245,66,C,assumed_same_zone_same_kV_boundary_aggregation,1244,0.0239209218049807,345,0
1246,58,A,assumed_same_zone_source_distance_aggregation,1246,0,230,0
1247,56,A,assumed_same_zone_source_distance_aggregation,1570,0.026987483669876,230,0
1248,61,A,assumed_same_zone_source_distance_aggregation,1296,0.0402630158884253,345,0
1249,56,A,assumed_same_zone_source_distance_aggregation,1313,0.0195918584574202,345,0
1250,72,C,assumed_same_zone_source_distance_aggregation,1250,0,230,0
1251,56,A,assumed_same_zone_source_distance_aggregation,138,0.0486725317870811,230,0
1252,72,C,assumed_same_zone_source_distance_aggregation,1250,0.0933735723205759,115,0
1253,53,B,assumed_same_zone_source_distance_aggregation,250,0.0577815320994716,115,0
1254,53,B,assumed_same_zone_source_distance_aggregation,250,0.0984025117339249,115,0
1255,21255,E,exact_source_region,1255,0,115,0
1256,50,C,assumed_same_zone_source_distance_aggregation,1237,0.100994571322924,115,0
1257,50,C,assumed_same_zone_source_distance_aggregation,34,0.00505214824523544,115,0
1258,50,C,assumed_same_zone_source_distance_aggregation,1237,0.108287871547518,115,0
1259,50,C,assumed_same_zone_source_distance_aggregation,1237,0.125263445175528,115,0
1260,50,C,assumed_same_zone_source_distance_aggregation,1237,0.118865134898688,115,0
1261,56,A,assumed_same_zone_source_distance_aggregation,1261,0,230,0
1262,54,A,assumed_same_zone_source_distance_aggregation,1428,0.0540531589669222,115,0
1263,21263,E,exact_source_region,1263,0,765,0
1264,53,B,assumed_same_zone_source_distance_aggregation,128,0.0493720578889137,115,0
1265,68,C,assumed_same_zone_source_distance_aggregation,1172,0.100483747871032,115,0
1266,51,C,assumed_same_zone_source_distance_aggregation,1553,0.0259981742856157,115,0
1267,51,C,assumed_same_zone_source_distance_aggregation,1553,0.0285302961605353,115,0
1268,51,C,assumed_same_zone_source_distance_aggregation,1553,0.0292603515638531,115,0
1269,51,C,assumed_same_zone_source_distance_aggregation,1553,0.0281179855979735,115,0
1270,51,C,assumed_same_zone_source_distance_aggregation,1553,0.0542690094840605,115,0
1271,50,C,assumed_same_zone_source_distance_aggregation,1237,0.184225596348336,115,0
1272,50,C,assumed_same_zone_source_distance_aggregation,1237,0.162990961903637,115,0
1273,65,C,assumed_same_zone_source_distance_aggregation,29,0.200558678581903,115,0
1274,53,B,assumed_same_zone_source_distance_aggregation,128,0.100907506272797,115,0
1275,61,A,assumed_same_zone_source_distance_aggregation,1330,0.0958164814059811,115,0
1276,61,A,assumed_same_zone_source_distance_aggregation,1330,0.0997336342713766,115,0
1277,58,A,assumed_same_zone_source_distance_aggregation,1246,0.0761262778356009,115,0
1278,58,A,assumed_same_zone_source_distance_aggregation,1246,0.0695731064531107,115,0
1279,58,A,assumed_same_zone_source_distance_aggregation,1246,0.150324983999389,115,0
1280,57,A,assumed_same_zone_source_distance_aggregation,37,0.0397963838152639,115,0
1281,57,A,assumed_same_zone_source_distance_aggregation,37,0.0493841307607637,115,0
1282,56,A,assumed_same_zone_source_distance_aggregation,41,0.0507108596702096,115,0
1283,57,A,assumed_same_zone_source_distance_aggregation,37,0.0913512730628108,115,0
1284,57,A,assumed_same_zone_source_distance_aggregation,37,0.0914142934990671,115,0
1285,21285,E,exact_source_region,1285,0,115,0
1286,21286,E,exact_source_region,1286,0,115,0
1287,21287,E,exact_source_region,1287,0,115,0
1288,21288,E,exact_source_region,1288,0,115,0
1289,72,C,assumed_same_zone_source_distance_aggregation,1173,0.0326462271234477,115,0
1290,72,C,assumed_same_zone_source_distance_aggregation,339,0.00594713376341915,115,0
1291,21291,E,exact_source_region,1291,0,115,0
1292,68,C,assumed_same_zone_source_distance_aggregation,27,0.0103905588736567,115,0
1293,68,C,assumed_same_zone_source_distance_aggregation,27,0.0134465857059997,115,0
1294,68,C,assumed_same_zone_source_distance_aggregation,27,0.0480962910196866,115,0
1295,68,C,assumed_same_zone_source_distance_aggregation,27,0.0414506006868468,115,0
1296,61,A,assumed_same_zone_source_distance_aggregation,1296,0,230,0
1297,57,A,assumed_same_zone_source_distance_aggregation,37,0.135879686877973,115,0
1298,61,A,assumed_same_zone_source_distance_aggregation,1330,0.00561729472255106,115,0
1299,56,A,assumed_same_zone_source_distance_aggregation,1313,0.0122760946558749,345,0
1300,57,A,assumed_same_zone_source_distance_aggregation,37,0.171608730639711,115,0
1301,57,A,assumed_same_zone_source_distance_aggregation,37,0.336200709329961,115,0
1302,57,A,assumed_same_zone_source_distance_aggregation,37,0.285848855359085,115,0
1303,66,C,assumed_same_zone_source_distance_aggregation,1244,0.0255301686461171,230,0
1304,21304,E,exact_source_region,1304,0,115,0
1305,21305,E,exact_source_region,1305,0,115,0
1306,21306,E,exact_source_region,1306,0,115,0
1307,56,A,assumed_same_zone_source_distance_aggregation,138,0.00414157510585112,230,0
1308,53,B,assumed_same_zone_source_distance_aggregation,250,0.159326925637262,115,0
1309,56,A,assumed_same_zone_source_distance_aggregation,1313,0.190746075601973,115,0
1310,56,A,assumed_same_zone_source_distance_aggregation,1313,0.188102347174165,115,0
1311,57,A,assumed_same_zone_source_distance_aggregation,37,0.24713652076329,115,0
1312,57,A,assumed_same_zone_source_distance_aggregation,37,0.247228716207863,115,0
1313,56,A,assumed_same_zone_source_distance_aggregation,1313,0,345,1
1314,56,A,assumed_same_zone_source_distance_aggregation,1570,0.0046463447915384,230,0
1315,58,A,assumed_same_zone_source_distance_aggregation,1246,0.00926167380564041,230,0
1316,56,A,assumed_same_zone_source_distance_aggregation,1261,0.00143136298680663,230,0
1317,56,A,assumed_same_zone_source_distance_aggregation,1261,0.0014809794056637,230,0
1318,56,A,assumed_same_zone_source_distance_aggregation,317,0.0046083402652148,115,0
1319,57,A,assumed_same_zone_source_distance_aggregation,1566,0.0182828583127371,115,0
1320,60,A,assumed_same_zone_source_distance_aggregation,1321,0.0447219722284248,230,1
1321,60,A,assumed_same_zone_source_distance_aggregation,1321,0,230,0
1322,61,A,assumed_same_zone_source_distance_aggregation,1573,0.0148484099749676,115,0
1323,56,A,assumed_same_zone_source_distance_aggregation,1324,0.0019961637092472,115,0
1324,56,A,assumed_same_zone_source_distance_aggregation,1324,0,115,0
1325,61,A,assumed_same_zone_source_distance_aggregation,1573,0.0118530383243039,115,0
1326,56,A,assumed_same_zone_source_distance_aggregation,1324,0.00798452742565588,115,0
1327,56,A,assumed_same_zone_source_distance_aggregation,1324,0.00194517351411127,115,0
1328,61,A,assumed_same_zone_source_distance_aggregation,1330,0.0908444412390426,115,0
1329,61,A,assumed_same_zone_source_distance_aggregation,1330,0.0908565116480088,115,0
1330,61,A,assumed_same_zone_source_distance_aggregation,1330,0,115,0
1331,56,A,assumed_same_zone_source_distance_aggregation,69,0.00338351887832771,115,0
1332,56,A,assumed_same_zone_source_distance_aggregation,69,0.0034562551989111,115,0
1333,57,A,assumed_same_zone_source_distance_aggregation,37,0.248793083469619,115,0
1334,57,A,assumed_same_zone_source_distance_aggregation,37,0.229263601205865,115,0
1335,57,A,assumed_same_zone_source_distance_aggregation,37,0.143037225263943,115,0
1336,57,A,assumed_same_zone_source_distance_aggregation,37,0.142132515066952,115,0
1337,56,A,assumed_same_zone_source_distance_aggregation,69,0.0945383572619204,115,0
1338,56,A,assumed_same_zone_source_distance_aggregation,69,0.0925010081831774,115,0
1339,61,A,assumed_same_zone_source_distance_aggregation,1330,0.0991879237253909,115,0
1340,61,A,assumed_same_zone_source_distance_aggregation,1330,0.0991078145754258,115,0
1341,58,A,assumed_same_zone_source_distance_aggregation,1246,0.147351418370461,115,0
1342,58,A,assumed_same_zone_source_distance_aggregation,1246,0.171756049078587,115,0
1343,58,A,assumed_same_zone_source_distance_aggregation,1246,0.101239184875607,115,0
1344,58,A,assumed_same_zone_source_distance_aggregation,1246,0.0864973914433047,115,0
1345,58,A,assumed_same_zone_source_distance_aggregation,1246,0.0860147041499486,115,0
1346,57,A,assumed_same_zone_source_distance_aggregation,37,0.0838712663783218,115,0
1347,57,A,assumed_same_zone_source_distance_aggregation,37,0.0838008777085037,115,0
1348,58,A,assumed_same_zone_source_distance_aggregation,1246,0.0773787298002412,115,0
1349,57,A,assumed_same_zone_source_distance_aggregation,1566,0.00756246652885155,115,0
1350,57,A,assumed_same_zone_source_distance_aggregation,1566,0.00738782783219451,115,0
1351,21351,F,exact_source_region,1351,0,115,0
1352,21352,F,exact_source_region,1352,0,115,0
1353,21353,E,exact_source_region,1353,0,115,0
1354,21354,E,exact_source_region,1354,0,115,0
1355,59,A,assumed_same_zone_source_distance_aggregation,1561,0.0596825021319139,115,0
1356,21356,G,exact_source_region,1356,0,345,0
1357,54,A,assumed_same_zone_source_distance_aggregation,1428,0.0543612247429443,115,0
1358,57,A,assumed_same_zone_source_distance_aggregation,37,0.0397333639518515,115,0
1359,57,A,assumed_same_zone_source_distance_aggregation,37,0.0493549715770622,115,0
1360,21360,K,exact_source_region,1360,0,69,0
1361,21361,F,exact_source_region,1361,0,115,0
1362,21362,F,exact_source_region,1362,0,115,0
1363,61,A,assumed_same_zone_source_distance_aggregation,1573,0.00921902923305919,115,0
1364,57,A,assumed_same_zone_source_distance_aggregation,1566,0.0555883604841426,115,0
1365,57,A,assumed_same_zone_source_distance_aggregation,1566,0.0555253401918436,115,0
1366,56,A,assumed_same_zone_source_distance_aggregation,1445,0.0458648995324083,115,0
1367,58,A,assumed_same_zone_source_distance_aggregation,1246,0.150283754173731,115,0
1368,61,A,assumed_same_zone_source_distance_aggregation,38,0.124582072815821,115,0
1369,61,A,assumed_same_zone_source_distance_aggregation,38,0.125467350727413,115,0
1370,61,A,assumed_same_zone_source_distance_aggregation,1573,0.00976473757967924,115,0
1371,61,A,assumed_same_zone_source_distance_aggregation,1573,0.00971380190813331,115,0
1372,54,A,assumed_same_zone_source_distance_aggregation,1428,0.0545358625796539,115,0
